# k[h/Mpc]   P_delta,delta   P_delta,theta   P_theta,theta 
0.14625801918368017   3613.5602274842754    2821.7039982745155   2366.3247317501464
0.14741420201106223   3568.5208438001373    2778.737703654201   2326.323866011072
0.14857952456792917   3520.835123778085    2733.8080801998576   2284.9736293150445
0.14975405910466658   3473.84425653018    2689.67311465935   2244.7004516860907
0.15093787844280576   3427.6374583781108    2646.4949013405917   2205.082914740249
0.1521310559795392   3382.5990996365304    2604.0623968234113   2166.5807699297434
0.15333366569226986   3338.711294443298    2562.8461385569162   2129.033861374674
0.15454578214319967   3295.5673994194485    2522.8697868858426   2092.503126114741
0.15576748048395112   3254.017653153757    2484.2412922051326   2057.373882341988
0.15699883646022714   3213.726914606937    2446.9504362009884   2023.3837156717382
0.1582399264165072   3174.8417213115026    2410.9131366218235   1990.772527549661
0.15949082730078076   3135.056979603174    2374.4764441596653   1957.8667391715214
0.16075161666931814   3094.459437698278    2337.3887806334933   1924.9162762243243
0.16202237269147896   3055.05193180599    2301.7766308937676   1893.241816866083
0.16330317415455886   3017.2343888169135    2267.7234910710204   1862.7866587542167
0.1645941004686734   2980.946629240272    2234.978087218954   1833.5712497787583
0.16589523167168313   2945.840836488819    2203.317179834622   1805.7549887924483
0.16720664843415473   2912.4410583859826    2173.0337730632855   1778.993547177348
0.16852843206436302   2880.135328058611    2144.1117764779783   1753.2521569616256
0.1698606645133321   2849.192888752971    2116.5038382011867   1729.1320169831797
0.17120342837991628   2819.3648634586816    2089.8831763781686   1705.738066088798
0.17255680691592123   2788.1333205954234    2062.6583481729585   1681.8465243866058
0.17392088403126602   2756.564691071005    2035.2798173493177   1658.3163458199708
0.1752957442991842   2725.808842388081    2008.5858935256056   1635.3034085333732
0.17668147296146935   2696.0168669573404    1982.8629223548414   1613.2004135891673
0.17807815593375872   2666.7161933820057    1957.9194857322573   1591.3348109402027
0.1794858798108605   2638.127934832085    1933.4727405206722   1570.201442026692
0.18090473187212264   2610.648656067936    1909.5355886185343   1550.01814099669
0.1823348000868441   2583.4083671200788    1886.6825330356442   1530.4056376497504
0.1837761731197292   2556.4998861315457    1863.8869241463904   1511.127026636323
0.18522894033638473   2530.291460299885    1841.656511814523   1491.7749060255742
0.1866931918088609   2501.5610604723165    1817.5129435996182   1471.9524469784944
0.18816901832123475   2472.20805032622    1793.611650944958   1451.8830544570233
0.18965651137524042   2443.06587877925    1769.5420438626736   1431.864177035398
0.19115576319594135   2414.171151804541    1745.615359632045   1412.0818982142605
0.19266686673744834   2384.937549327912    1721.9772774420146   1392.5502617097554
0.1941899156886829   2356.2709130020876    1698.525246043181   1373.0901479473218
0.19572500447918584   2327.6195653079767    1675.1555134039745   1353.8306203647358
0.19727222828497196   2298.48886461487    1652.0063890345966   1334.6904430905624
0.19883168303443147   2269.5500457881562    1628.5766541467738   1315.561790530845
0.20040346541427606   2240.6020444482238    1605.6343439741813   1296.7533981599117
0.2019876728755357   2209.103629300181    1581.1238481002706   1276.846636012623
0.20358440363959912   2177.9911149920194    1556.5329848514198   1257.0694847767709
0.20519375670430404   2146.415929084666    1531.994923125102   1237.363665884231
0.2068158318500749   2115.3962444556773    1507.9624555243884   1218.067275831617
0.20845072964610958   2084.1701605040034    1484.0619050162982   1198.8025194609577
0.21009855145661435   2053.563413951526    1460.5587785034759   1179.9800065968004
0.21175939944708877   2022.350068839252    1436.9578433906447   1161.3590481918923
0.21343337659066025   1991.8932648335863    1413.9756704787192   1143.2945195934599
0.21512058667446693   1961.2496758467746    1390.7888245511426   1125.1697411186633
0.21682113430609468   1931.0503702360377    1368.162227804211   1107.2952355288965
0.21853512492006147   1899.352588076847    1344.696284788708   1088.7778517006827
0.2202626647843547   1867.6724067133682    1321.4141836066956   1071.0315458792327
0.2220038610070197   1836.6119183553883    1298.661856714401   1053.1574282105785
0.2237588215428005   1805.8014344286512    1276.1591530553494   1035.8153649612295
0.22552765519983323   1775.3091606563858    1254.029441258165   1018.7904302899067
0.22731047164639254   1745.5651526418337    1232.4261079485425   1001.8257215227957
0.22910738141768938   1715.8289366159988    1210.7645898070364   985.1591122141696
0.2309184959227268   1686.4722736370563    1189.918658487844   968.9595847143169
0.23274392745120565   1657.2758811194121    1169.290454841913   952.8968170235257
0.23458378918048692   1628.13615891099    1148.104785585051   936.3478102600617
0.23643819518260897   1597.8266355590445    1126.822975022753   920.0591355783047
0.23830726043135975   1567.8980723265017    1105.7044971636415   904.0388718351721
0.24019110080940545   1538.1863298221174    1085.075016849797   888.0590919789738
0.24208983311547524   1508.931890190815    1064.4188284022753   872.2927780171715
0.24400357507160314   1479.6090338004276    1043.69461896753   856.269888411621
0.24593244533042516   1450.565390486389    1023.1882028105903   840.547924347525
0.24787656348253836   1421.9429706262747    1003.2525494232775   825.0571301674922
0.2498360500639139   1393.201302845786    983.1007161050629   809.7123999579717
0.25181102656337073   1364.3278314482204    963.0386251719708   794.3952949966401
0.25380161543010754   1335.079793280735    942.9834602521846   778.7032332799664
0.25580794008129537   1305.2747907429557    922.6122793252135   762.9334916843466
0.25783012490972884   1275.8385684351201    902.357279821488   747.1517364182596
0.2598682952915395   1246.3164342224982    881.8184670690168   731.3760150849444
0.2619225775939669   1216.7656866906855    861.6342325598158   715.3847331605778
0.26399309918319674   1187.74708436236    841.7020616768311   699.8237882961231
0.266079988432255   1158.884269364507    821.5667067443655   684.0439259856477
0.26818337472896836   1130.542818748434    801.7205971630708   668.6202899313683
0.2703033884839858   1102.27902116615    782.1793326832516   653.2254435606876
0.2724401611388642   1074.162269306711    762.7165146788691   637.9170392020569
0.2745938251742178   1045.4352813311384    742.854900903945   622.513342007541
0.27676451411793224   1016.8631622741387    723.2653396608791   606.8819752653354
0.27895236255344336   988.4689115959202    703.6882810697183   591.6372118324
0.2811575061280798   960.3527222236141    684.1248495825315   576.280806145001
0.28338008156147615   932.4569764925873    665.1220641626294   561.4791364743014
0.28562022665404735   905.0599497902524    646.416235689804   545.8945471508251
0.2878780802955332   877.5912165166052    627.9092714062778   531.2274742362127
0.2901537824736094   851.0582544102141    609.3338922969303   516.6006271053692
0.2924474742825668   824.8517223966311    591.262951798057   501.79782923153823
0.29475929793205935   798.8337911292641    573.1889872197474   487.3778065000605
0.29708939675592155   772.5766810121753    555.1063455926501   472.85931430429383
0.2994379152210535   746.8977387299578    537.3469849274996   458.4678226887085
0.3018049989363805   721.497486742262    519.6243769107194   444.3458620030202
0.30419079466187904   696.7003334007818    502.3825034729683   430.27134092610595
0.3065954503176765   672.1596967056266    485.34886468595363   416.4103667736068
0.30901911499322215   648.2801363379133    468.68118756666667   402.91595989282024
0.3114619389565309   624.643981526159    452.2210658823368   389.3638502816121
0.31392407366349984   601.5305273293377    436.0271763780243   376.1903892519918
0.316405671767299   578.7619266506722    420.1388845981906   362.8688713959587
0.318906887127834   556.3361050264314    404.2732231535064   350.1223923057089
0.3214278748212883   533.9443692546058    388.76924172191843   337.1620901462288
0.3239687911497365   512.4856711613136    373.7127611565069   324.41862997549373
0.3265297936508345   491.2676260956784    358.92007302234936   312.116428640458
0.3291110411075882   470.6641352899244    344.3130657835097   300.1377879019112
0.3317126935581971   450.6131192221447    330.09800388005294   288.1229884582223
0.3343349123059772   430.88632080636717    316.11435349289076   276.50795512348
0.33697785992936197   411.6969917398636    302.48141615441773   264.87423436501615
0.3396417002919822   392.98113069425165    289.0871948663538   253.69990271645926
0.34232659855282405   374.82403823528585    276.08549834182685   242.81248214544112
0.345032721176472   357.1167506208683    263.5100909700817   231.9537571574603
0.3477602359434274   339.7024955591884    251.12894195634738   221.58653510539762
0.3505093119605119   323.01643505031785    239.11072353572504   211.26291788822857
0.3532801196713513   306.7118323836354    227.44627239934107   201.33266758420558
0.35607283086694413   290.9604999648846    216.0781752509079   191.70260985505342
0.3588876186963121   275.74730767386313    205.11577994498614   182.17805411977423
0.361724657677236   261.03520249047585    194.49834963270615   173.0843079785902
0.3645841237070736   246.73913687472583    184.1750966459239   164.1672872518511
0.3674661940736692   233.0758213539453    174.29968638201234   155.51374158817117
0.37037104746634275   219.84933268206245    164.61560142507537   147.15556442878656
0.37329886398696926   207.14959461936277    155.3831579773216   139.095730605655
0.3762498251611455   194.86477018719347    146.35840529153703   131.3029103020041
0.3792241139494444   183.1013262632984    137.736845017533   123.81751696015627
0.3822219147587586   171.7969713522126    129.5115232891824   116.59054355705487
0.385243413453734   161.0432199765629    121.63724117667351   109.67210739832709
0.3882887973682938   150.75156221759553    114.07575868136963   102.97838176263149
0.39135825531725077   140.95013830136165    106.88492439943   96.6273516187795
0.39445197760801803   131.62668465676174    99.97226757155288   90.43834957709073
0.397570156052405   122.79030829702896    93.34105642841119   84.56059764280508
0.40071298397851085   114.294149684977    87.04418335400588   79.0236888380889
0.40388065624271086   106.22637935032674    81.03061274856894   73.6817669433378
0.4070733692417375   98.61634724558112    75.32004356358304   68.55582431634367
0.4102913209248571   91.38380342063856    69.95378903205535   63.756662540595705
0.41353471080614346   84.54239925441001    64.82149107903683   59.18760831026639
0.4168037399768449   78.09936251519464    59.9669641431656   54.887115513134304
0.4200986111178567   72.08101926681644    55.464619703828056   50.772384130196
0.4234195285122837   66.39838199790698    51.197212997776084   46.935899261487286
0.4267666980581074   61.136647137553055    47.171740326642734   43.30876579268739
0.43014032728095125   56.1437531526348    43.40444795165985   39.91975010023325
0.43354062534694776   51.46968406961188    39.875219739891   36.71931688588582
0.43696780307570615   47.121494310983266    36.5656137695577   33.705547540680065
0.44042207295338387   43.081321572234245    33.46513729375967   30.896061253997427
0.44390364914586145   39.278067735006644    30.58247681456475   28.278743887543282
0.44741274751201754   35.80101880957517    27.90247093818778   25.835725451496376
0.45094958561711707   32.535621385505145    25.40727759473565   23.551859829198346
0.4545143827462973   29.548842785432125    23.122701393879233   21.44369719814407
0.4581073599181642   26.769541447914634    20.96188154558735   19.456298829168126
0.46172873989849567   24.21360068917483    18.974425715562393   17.663790326083827
0.4653787472140533   21.86413510205936    17.154306146855834   15.976674621733217
0.46905760816650294   19.682094331956783    15.493108874143378   14.434679694825423
0.47276555084644634   17.690852575632118    13.94797038783387   13.020386169241279
0.4765028051475593   15.872869317068943    12.53112779873344   11.714508147695428
0.4802696027808509   14.216378358050074    11.24225544089909   10.524815720808293
0.4840661772890251   12.700741011140963    10.0565629682915   9.425918477758675
0.4878927640609626   11.329060694214926    8.982626122849595   8.43403436887042
0.49174960034631415   10.080860507724482    8.014233646017967   7.519832793623224
0.4956369252702103   8.951020496690292    7.124618091220442   6.695776577082728
0.4995549798480875   7.9281099235551    6.31592498855999   5.947846567933489
0.5035040070006308   7.010269165167293    5.593203545002207   5.269972729553228
0.5074842515688363   6.179509365745948    4.938519448696408   4.659636778444659
0.5114959603291871   5.432578611512587    4.349620021878839   4.108579192562472
0.5155393820089597   4.767433938300091    3.8228517965207183   3.615192205975197
0.5196147673016414   4.175855280346705    3.350357051554589   3.1725232954847318
0.5237223688824737   3.644967121013962    2.930517983762843   2.779789085727727
0.5278624414241189   3.1768159477771873    2.5594107390377   2.427921711641298
0.5320352416124496   2.7594367542948604    2.2267782357958708   2.1141732358166974
0.5362410281624634   2.3906831585670063    1.9328433711834458   1.8368729771429646
0.5404800618343243   2.0677319606111975    1.6730559202339377   1.5921838345576838
0.5447526054495258   1.7817260371408894    1.4440396956289525   1.3760166421476407
0.5490589239071919   1.5327877243093926    1.2443833993231757   1.1856010535809027
0.5533992842004974   1.3144722856099997    1.0683716432938626   1.0187086686072948
0.5577739554332222   1.124093248681182    0.91512235019473   0.874176326157383
0.5621832088364354   0.9582981963037299    0.7815251409701204   0.7472217737828054
0.5666273177853125   0.8146542151326333    0.6653217069911482   0.6365828474182208
0.5711065578160843   0.6908412565139896    0.5655386176716503   0.5409901072269386
0.5756212066431206   0.5843093492997175    0.479029263159776   0.4588020343031367
0.5801715441761488   0.4927204545264314    0.40438916867494407   0.38755309956397216
0.5847578525376055   0.4141358196855846    0.3402851356208248   0.32647349653332425
0.5893804160801331   0.346859963529908    0.2853957593120007   0.27391974954734993
0.5940395214042068   0.28982965261916377    0.2386551366717162   0.22934667384487453
0.5987354573759038   0.24127298595231472    0.1988041410987159   0.19140109786079673
0.6034685151448143   0.2001102358973333    0.16522886574409984   0.15910245919901136
0.6082389881620918   0.16542809422970597    0.13685948188611008   0.13186605392401596
0.6130471721986476   0.13658594553721276    0.11313409747272823   0.10906492900901123
0.6178933653634902   0.11212611346998966    0.09306481093693555   0.08982125410925251
0.6227778681222031   0.09187219310420679    0.07617449105433662   0.07360270054258475
0.6277009833155809   0.07500399501665961    0.06230956601108727   0.06028837830406447
0.6326630161784005   0.06093752193314052    0.05070839155094109   0.04906700266556608
0.6376642743583474   0.049340483564713156    0.041137925072450156   0.039875831332930226
0.6427050679350899   0.03981987442065272    0.03322407481976298   0.03219167385321229
0.6477857094395038   0.03199534691405179    0.02677411318617298   0.025928789596932362
0.6529065138730499   0.025647817734910334    0.02147013513270677   0.020831369794852637
0.6580677987273038   0.020440243294894786    0.017142036277334096   0.01663953226509917
0.6632698840036418   0.016252421603006918    0.01363227809651406   0.013258870663465453
0.6685130922330766   0.012867496044590756    0.01080709742964905   0.010511400703128483
0.6737977484962611   0.01013997252680399    0.008526473125888844   0.008297568709319933
0.6791241804436384   0.007966047855689749    0.006693827662931123   0.006521676758073158
0.6844927183157584   0.006216928550506601    0.005238849690822589   0.005102409532322917
0.6899036949637524   0.004843289165914563    0.004084180796607215   0.0039827745523766025
0.6953574458699696   0.0037529892783179715    0.0031685237548347593   0.00308756184704322
0.7008543091687774   0.0028939455585887484    0.002449063375473426   0.002387862577424356
0.7063946256675276   0.002222834223135996    0.0018844911093152871   0.0018401413410432973
0.7119787388676803   0.001701064776836507    0.001443740015493792   0.0014094446377078444
0.71760699498611   0.001294942074022861    0.001099437938311368   0.0010745732442028972
0.7232797429765653   0.0009805640577148088    0.0008325824796119018   0.0008156517185778607
0.7289973345513056   0.0007393038045165537    0.0006291753230111789   0.0006166747119069673
0.7347601242029075   0.0005554015554049759    0.00047290586145557655   0.00046331422707081976
0.7405684692262436   0.0004141665349397661    0.0003534135734079743   0.00034655879724497925
0.7464227297406343   0.00030793393598686856    0.0002623371062257531   0.00025732974527510583
0.7523232687121771   0.0002277356351204762    0.00019475400950475034   0.00019096159686711177
0.7582704519762454   0.000167697204060357    0.00014341303330966544   0.0001407491102657581
0.7642646482601781   0.00012276078028099446    0.00010511579378386398   0.00010321436074315332
0.7703062292061357   8.919819964044854e-05    7.65634172120384e-05   7.524371708453595e-05
0.7763955693941431   6.463367885427824e-05    5.550460822923914e-05   5.465698122093259e-05
0.7825330463653148   4.657481080674266e-05    3.999943627252484e-05   3.936742989225025e-05
0.7887190406452614   3.332771267662616e-05    2.866522313805324e-05   2.8230956448451563e-05
0.7949539357676826   2.3695589617773913e-05    2.0435168495093183e-05   2.012522132156836e-05
0.8012381182981468   1.676300041049542e-05    1.4472234358880423e-05   1.4267096345168657e-05
0.8075719778580595   1.180529525811791e-05    1.0188497473191445e-05   1.0049787827639687e-05
0.8139559071488142   8.251117798191238e-06    7.138673061410056e-06   7.036470686649387e-06
0.8203903019761487   5.733677559180189e-06    4.967210704106511e-06   4.904178535664872e-06
0.8268755612746791   3.962046081059439e-06    3.437618697491707e-06   3.395326786979934e-06
0.8334120871326361   2.72375744170527e-06    2.3617539458491388e-06   2.3333411605771454e-06
0.8400002848167937   1.8587097354447824e-06    1.613948196384017e-06   1.5958417097591427e-06
0.8466405627975965   1.2608866206722424e-06    1.09525699680068e-06   1.0825404037843876e-06
0.8533333327744846   8.49453462014296e-07    7.383476982591135e-07   7.303855121105591e-07
0.8600790097014213   5.690186378625295e-07    4.959740757944289e-07   4.900897558803973e-07
0.8668780118126129   3.782595840925925e-07    3.2908228464641913e-07   3.254483787466391e-07
0.8737307606484503   2.4954527245019114e-07    2.1777356008008688e-07   2.1582634977153022e-07
0.8806376810816372   1.6352917397891304e-07    1.429350117078114e-07   1.416964703890139e-07
0.8875992013435345   1.0631003942520853e-07    9.304478446487016e-08   9.216271138563765e-08
0.8946157530507105   6.887593710481375e-08    6.020778099231158e-08   5.973773933341548e-08
0.9016877712317015   4.4220064291108676e-08    3.8730271256860326e-08   3.841085061040468e-08
0.9088156943539833   2.80868139364173e-08    2.460965462346275e-08   2.4420167656983897e-08
0.9159999643511572   1.7757116367216862e-08    1.5591022839957728e-08   1.5469757039470102e-08
0.9232410266503505   1.1154575005239868e-08    9.803673694435007e-09   9.739931883368607e-09
0.9305393301998275   6.952245266855393e-09    6.111050775928354e-09   6.062306203723104e-09
0.9378953274968337   4.291769713273881e-09    3.775606600314444e-09   3.748507318576047e-09
0.945309474615645   2.626825319545524e-09    2.315144881888359e-09   2.3015879765842278e-09
0.9527822312358449   1.5981329499500208e-09    1.4083157599840713e-09   1.4009050086168698e-09
0.9603140606708259   9.629675962741232e-10    8.50474983335073e-10   8.461819566548262e-10
0.9679054298965143   5.758225799295052e-10    5.08962345409751e-10   5.061791031182573e-10
0.9755568095803236   3.4108743812099154e-10    3.0171705678050785e-10   3.0027676479246755e-10
0.9832686741103372   2.0018748179698043e-10    1.773688818295049e-10   1.7642167681426515e-10
0.9910415016247136   1.16578176067017e-10    1.0337260357684292e-10   1.0289554055762107e-10
0.9988757740413422   6.732726759433977e-11    5.964191225750702e-11   5.943542460723155e-11
1.0067719770877146   3.8477839786952285e-11    3.4114155449596826e-11   3.40110818318373e-11
1.0147306003310423   2.1835097472552024e-11    1.9366409536372755e-11   1.9275804648875632e-11
1.0227521372086097   1.2237480804781569e-11    1.0886348982920825e-11   1.08541229713771e-11
1.0308370850583672   6.821853759581135e-12    6.062111157241597e-12   6.043427608817932e-12
1.0389859451497672   3.760147819130078e-12    3.3459497498392614e-12   3.332882374333074e-12
1.047199222714841   2.047351522641369e-12    1.8244173710341735e-12   1.8191448933005344e-12
1.0554774269795282   1.1009406347756093e-12    9.812027111097041e-13   9.783746194827195e-13
1.0638210711952383   5.889421193033922e-13    5.243771137458486e-13   5.239443669978047e-13
1.072230672670686   3.122746947890174e-13    2.7859588903027676e-13   2.7803302361887077e-13
1.0807067528039558   1.6341212804243792e-13    1.4602509061075105e-13   1.4602789965639648e-13
1.089249837114831   8.458181095428516e-14    7.562569780150433e-14   7.549652731292752e-14
1.0978604552773759   4.3406735034698093e-14    3.8792629778369015e-14   3.8779754950453445e-14
1.1065391411527772   2.1969389958670087e-14    1.968191501153069e-14   1.9671134235006435e-14
1.115286432822441   1.1018561147057948e-14    9.874405790101714e-15   9.879558365125009e-15
1.1241028726213584   5.45486333432716e-15    4.895603037434863e-15   4.889944127566333e-15
1.1329890071717206   2.6700610518651453e-15    2.397789935880871e-15   2.398803008021872e-15
1.1419453874168235   1.2930320441170192e-15    1.1618331656486616e-15   1.1611903210740755e-15
1.150972568655217   6.178185626579759e-16    5.552141233972158e-16   5.55983924615073e-16
1.1600711105751356   2.924496680764671e-16    2.6322158387998355e-16   2.6333472080410443e-16
1.1692415772892006   1.3652107670805263e-16    1.2282786315692846e-16   1.2298599194629063e-16
1.178484537369394   6.283431553192424e-17    5.67311749156085e-17   5.676649952517764e-17
1.1878005638823104   2.864765583063788e-17    2.5834942787863978e-17   2.5893815159935e-17
1.1971902344246876   1.2851652527970835e-17    1.1597730129779212e-17   1.164032760700459e-17
1.2066541311592203   5.71287498173637e-18    5.164764365865271e-18   5.1740293937582854e-18
1.2161928408506448   2.4982083484237243e-18    2.259339601160082e-18   2.2657969425237676e-18
1.225806954902132   1.080163123043687e-18    9.76246027738255e-19   9.802061839838884e-19
1.2354970693919467   4.60361440284561e-19    4.1696886276433076e-19   4.1766505715627877e-19
1.2452637851104051   1.9330304280224213e-19    1.7496640992377626e-19   1.754051005772582e-19
1.2551077075971258   8.010827868117255e-20    7.25758598696086e-20   7.276565681617808e-20
1.2650294471785721   3.266191387400164e-20    2.9655632477994175e-20   2.9714310005924814e-20
1.2750296190058936   1.3152674068043168e-20    1.1929609682647361e-20   1.1979017616974929e-20
1.2851088430930673   5.211366998845583e-21    4.737485640147281e-21   4.750701007246392e-21
1.2952677443553293   2.036892117209932e-21    1.849959374044318e-21   1.8572317842836302e-21
1.3055069526479346   7.83273449435108e-22    7.118971615013133e-22   7.142646077548366e-22
1.3158271028051975   2.9626955838767977e-22    2.6939667178381973e-22   2.704808202515708e-22
1.3262288346798556   1.1019000758740884e-22    1.0052678714881038e-22   1.0081933496762268e-22
1.33671279318274   4.0308585386607114e-23    3.6811790392424156e-23   3.7010543679050465e-23
1.34727962832276   1.4624892597507168e-23    1.333895898833351e-23   1.338982015786969e-23
1.3579299952472035   5.172116707586047e-24    4.718942470490389e-24   4.738086362192571e-24
1.3686645542823568   1.810153017499874e-24    1.6561652254260536e-24   1.662701567346761e-24
1.3794839709744484   6.218836210980762e-25    5.683310524822614e-25   5.708744098728073e-25
1.3903889161309013   2.098417544882901e-25    1.9169312702249721e-25   1.9262274369338473e-25
1.4013800658619395   6.951398428600959e-26    6.355485361751473e-26   6.385733090145896e-26
1.4124581016224973   2.2622079885056792e-26    2.0704990076996182e-26   2.0787292906240788e-26
1.4236237102544704   7.212740294175703e-27    6.60314216847358e-27   6.639172410021534e-27
1.4348775840293029   2.267112630568738e-27    2.076812995920862e-27   2.0863065589449276e-27
1.4462204206909064   6.988610352708262e-28    6.397896261636476e-28   6.422944575576341e-28
1.457652923498921   2.105496073753253e-28    1.9256688110161235e-28   1.9341594941462135e-28
1.4691758012723208   6.256125177777145e-29    5.72965763009981e-29   5.75623925116564e-29
1.4807897684333495   1.8162213992754523e-29    1.6670010221634952e-29   1.673251559801131e-29
1.4924955450518305   5.16389780162074e-30    4.743773779121587e-30   4.7672116291178076e-30
1.5042938568898028   1.4392666486824699e-30    1.3201956964475841e-30   1.328120226970534e-30
1.516185435446518   3.953205936779201e-31    3.6326761524195034e-31   3.6488688835843284e-31
1.528171018003797   1.0540254069969647e-31    9.697229757090168e-32   9.746647400217025e-32
1.5402513476717383   2.764254390526714e-32    2.540726336772436e-32   2.5523831156821456e-32
1.552427173434794   7.059434660702497e-33    6.522291872192431e-33   6.548976475083682e-33
1.5646992501982053   1.7612866458151997e-33    1.6297710427414745e-33   1.6444023583726916e-33
1.57706833883481   4.343939319343597e-34    4.008340436431797e-34   4.023537583203903e-34
1.5895352062322063   1.042000752169732e-34    9.587608279264555e-35   9.676694228253348e-35
1.6021006253403158   2.416320176986987e-35    2.226709630622106e-35   2.2452589813647416e-35
1.6147653752192972   5.5945660964168555e-36    5.161334321205026e-36   5.1915151346187666e-36
1.6275302410878487   1.2493005048552719e-36    1.1536619799332347e-36   1.1614703865756794e-36
1.6403960143718939   2.7298814140723194e-37    2.5197092367982005e-37   2.5352192853908003e-37
1.6533634927536496   5.792301355296783e-38    5.354439176678505e-38   5.385301977470637e-38
1.666433480221082   1.2035522799152367e-38    1.1119772985028564e-38   1.1190154362342374e-38
1.6796067871177582   2.4302638649153074e-39    2.247166130511643e-39   2.266369636076552e-39
1.692884230193075   4.803403993692139e-40    4.453098358747554e-40   4.477193403944615e-40
1.7062666326529161   9.233670383817552e-41    8.534800566205605e-41   8.589767171919301e-41
1.7197548242106782   1.7208240852279856e-41    1.5959443753474358e-41   1.6088725311052796e-41
1.733349641138718   3.146954813566775e-42    2.909750360624697e-42   2.9269220322264214e-42
1.7470519263202   5.570391046623452e-43    5.176619176208183e-43   5.219061007636681e-43
1.7608625293013564   9.616885756186523e-44    8.913090308332205e-44   8.963521187714612e-44
1.7747823063441592   1.6097209960763522e-44    1.4938651593853744e-44   1.505020366127379e-44
1.788812120479411   2.6221458668277594e-45    2.4329504666578088e-45   2.4490350376292608e-45
1.8029528415602416   4.1346767295351184e-46    3.841287922952915e-46   3.8622478374090525e-46
1.8172053463160578   6.365384854138604e-47    5.917142868369669e-47   5.943793913491082e-47
1.8315705184068878   9.463996037163827e-48    8.798030759389267e-48   8.85447484101099e-48
1.8460492484781728   1.3672914874276228e-48    1.2738215407432277e-48   1.282697292227351e-48
1.8606424342159855   1.9076774190336685e-49    1.776300742879423e-49   1.787125866974605e-49
1.8753509804026889   2.593638544998558e-50    2.4189007462264834e-50   2.429775154870949e-50
1.8901757989730312   3.4037367247369953e-51    3.169034521929677e-51   3.188251410704582e-51
1.9051178090706877   4.337484699892597e-52    4.041419138308106e-52   4.060134890758662e-52
1.9201779371052505   5.337524902378481e-53    4.974091820755512e-53   5.005419508131965e-53
1.9353571168096528   6.344205939629179e-54    5.923022251044475e-54   5.954700755028064e-54
1.9506562892980814   7.276580520520177e-55    6.804555055016372e-55   6.840314789078029e-55
1.9660764031243114   8.072244353772526e-56    7.529406253067687e-56   7.584286472827638e-56
1.9816184143405213   8.671616302251273e-57    8.092953222080508e-57   8.133599462619092e-57
1.997283286556569   8.937255633560963e-58    8.361268682360098e-58   8.393304335436486e-58
2.0130719909997343   8.93041488959654e-59    8.352458576326758e-59   8.398270160087038e-59
2.0289855065749363   8.569074993143685e-60    8.016902209482372e-60   8.067738814666768e-60
2.0450248199254304   7.918780689382619e-61    7.405570309512953e-61   7.442042486382669e-61
2.061190925493963   7.04866425974397e-62    6.5916183830732e-62   6.637433702160396e-62
2.0774848255844534   6.041790102878069e-63    5.659003657880966e-63   5.686221242750469e-63
2.0939075304241177   4.9749670601301815e-64    4.660685753926779e-64   4.683043311993712e-64
2.1104600582261113   3.940816006450497e-65    3.6972217808145316e-65   3.7101060356915515e-65
2.1271434352526546   2.989617242118017e-66    2.8045827765927125e-66   2.822362014302557e-66
2.1439586958786654   2.174664145832041e-67    2.0410866735216102e-67   2.047694676344531e-67
2.1609068826558864   1.5279948663766018e-68    1.4345965482620806e-68   1.4381473968650462e-68
2.177989046377527   1.0198782625533504e-69    9.558165428688516e-70   9.600777173819865e-70
2.1952062461434148   6.536752803689846e-71    6.139333534843539e-71   6.173338256777913e-71
2.2125595494256465   4.0205315101843887e-72    3.7693555975706435e-72   3.781719338432421e-72
2.2300500321347925   2.358163061194645e-73    2.211838939187388e-73   2.2234631916020204e-73
2.2476787786865904   1.3204234043482391e-74    1.2397846945973443e-74   1.2468184610594967e-74
2.265446882069181   7.075021219139018e-76    6.645348198816283e-76   6.671633869556555e-76
2.283355443910875   3.605383076864567e-77    3.3865825038188496e-77   3.4100511418981923e-77
2.301405574548455   1.7597091561299754e-78    1.6522820748128684e-78   1.660613606011224e-78
2.3195983930960153   8.166581444620778e-80    7.678595147644779e-80   7.696163081534297e-80
2.3379350275143524   3.614144278863054e-81    3.397201192970183e-81   3.4135489741374452e-81
2.3564166146808816   1.5183993267274842e-82    1.428282707296776e-82   1.434016558181673e-82
2.3750443004601505   6.062532152880463e-84    5.7016049568457655e-84   5.7311804246332765e-84
2.3938192397748628   2.2996426803824837e-85    2.1600288272456158e-85   2.1710642517962741e-85
2.412742596677493   8.309372671279466e-87    7.82406067603796e-87   7.842933061764634e-87
2.431815544422453   2.832388282982618e-88    2.668718080742682e-88   2.6801538354815144e-88
2.4510392655388387   9.157809946626634e-90    8.630711220460832e-90   8.676975152452236e-90
2.4704149519037433   2.819848571573429e-91    2.6606205509593033e-91   2.669459457171556e-91
2.489943804816156   8.114007199958358e-93    7.632040883189973e-93   7.683787700752915e-93
2.5096270350714494   2.2354734454448834e-94    2.1108508740070551e-94   2.1160755356700292e-94
2.529465863036427   5.754514578861762e-96    5.422892916878905e-96   5.4464411754354625e-96
2.5494615187250154   1.4087418683035282e-97    1.3231831312480476e-97   1.3310835293348728e-97
2.5696152418745095   3.2200152971766797e-99    3.04058461389346e-99   3.0519607257042757e-99
2.5899282820224374   6.968946255006534e-101    6.572893879318329e-101   6.61108589494876e-101
2.610401898584035   1.4108606374278895e-102    1.3321246793176742e-102   1.3380560947875746e-102
